"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TLN22",3.7820849030407e-125,1.47180697451755,0.975,0.782,7.56416980608141e-122,"7","TLN2"
"RANBP3L",6.53318169152406e-125,1.2007964294665,0.828,0.41,1.30663633830481e-121,"7","RANBP3L"
"AKAP21",6.60883571546324e-125,1.37892569497742,0.978,0.836,1.32176714309265e-121,"7","AKAP2"
"PPM1H",9.14951282261903e-124,1.48280600859381,0.936,0.64,1.82990256452381e-120,"7","PPM1H"
"RUNX1T12",4.44752690781942e-122,1.46615997869248,0.967,0.625,8.89505381563884e-119,"7","RUNX1T1"
"CACNA1C1",1.63253513346037e-120,1.54914713355115,0.934,0.641,3.26507026692075e-117,"7","CACNA1C"
"MDGA21",1.63367011845772e-120,1.86476914130543,0.934,0.594,3.26734023691545e-117,"7","MDGA2"
"CARMN",2.2115694295375e-120,1.36572369418397,0.839,0.595,4.423138859075e-117,"7","CARMN"
"EPHA72",5.95012375655885e-120,1.70317765889936,0.981,0.825,1.19002475131177e-116,"7","EPHA7"
"TBX18",3.15806403315371e-119,0.862779211243687,0.814,0.556,6.31612806630741e-116,"7","TBX18"
"EPHA31",7.36211877501063e-119,1.70783861047595,0.986,0.893,1.47242375500213e-115,"7","EPHA3"
"ITGA8",8.35624418489339e-119,1.452593341726,0.842,0.618,1.67124883697868e-115,"7","ITGA8"
"PIEZO22",5.12635023781035e-118,1.7364763347812,0.934,0.783,1.02527004756207e-114,"7","PIEZO2"
"CACNA1A2",5.74591492742118e-116,1.68243406962271,0.956,0.649,1.14918298548424e-112,"7","CACNA1A"
"NFIA2",5.94045407010159e-116,1.24355824200592,0.986,0.827,1.18809081402032e-112,"7","NFIA"
"LINC02112",1.93971890629883e-115,0.420283030112347,0.825,0.499,3.87943781259767e-112,"7","LINC02112"
"DSP2",4.50847299053394e-115,1.08591877118692,0.936,0.703,9.01694598106789e-112,"7","DSP"
"SORBS11",1.85622998556935e-112,1.29349545112638,0.983,0.796,3.71245997113869e-109,"7","SORBS1"
"FBN22",1.54887149592792e-110,1.45814749169836,1,0.959,3.09774299185584e-107,"7","FBN2"
"DDX60L",1.74990514787994e-109,0.539543915348478,0.803,0.575,3.49981029575989e-106,"7","DDX60L"
"CGNL11",2.19690467376691e-109,1.11544950655753,0.911,0.616,4.39380934753383e-106,"7","CGNL1"
"FBN11",8.5339055973624e-109,1.36829083640577,0.889,0.624,1.70678111947248e-105,"7","FBN1"
"ARHGAP31",1.95409632948076e-107,1.27374804603566,0.853,0.602,3.90819265896153e-104,"7","ARHGAP31"
"ST6GAL2",2.31364290343737e-107,1.52923498955683,0.953,0.69,4.62728580687475e-104,"7","ST6GAL2"
"EFNA51",9.32682919166773e-107,1.135918377272,0.997,0.962,1.86536583833355e-103,"7","EFNA5"
"EGFR1",1.13489916387253e-106,1.32539263296963,0.972,0.796,2.26979832774507e-103,"7","EGFR"
"RMDN2-AS1",9.9789340550558e-106,1.41307989318478,0.812,0.516,1.99578681101116e-102,"7","RMDN2-AS1"
"LHFPL21",5.76587318358347e-105,1.37600225300698,0.909,0.655,1.15317463671669e-101,"7","LHFPL2"
"LINC01950",7.04733866330285e-105,0.497057862018479,0.798,0.637,1.40946773266057e-101,"7","LINC01950"
"PDZRN31",9.93716836501528e-104,1.35140625565907,0.953,0.838,1.98743367300306e-100,"7","PDZRN3"
"STARD131",2.43417043355114e-102,1.33762997156691,0.898,0.746,4.86834086710228e-99,"7","STARD13"
"BMP61",1.05657381373743e-101,0.817767367413214,0.842,0.489,2.11314762747485e-98,"7","BMP6"
"RNF2203",9.82048610445392e-101,1.46379867298748,0.964,0.753,1.96409722089078e-97,"7","RNF220"
"ARHGAP102",1.48338572799004e-100,1.24069662822424,0.878,0.6,2.96677145598007e-97,"7","ARHGAP10"
"CNTNAP21",1.51911921666066e-100,2.31280106980143,0.945,0.824,3.03823843332131e-97,"7","CNTNAP2"
"GHR1",1.81356828567775e-100,1.22644832002996,0.87,0.569,3.6271365713555e-97,"7","GHR"
"AFF31",2.3132111177605e-100,1.18221152492213,0.992,0.942,4.626422235521e-97,"7","AFF3"
"EEPD1",4.69322249257652e-99,1.27905796395357,0.931,0.652,9.38644498515305e-96,"7","EEPD1"
"PDZD22",1.21779256866488e-98,1.34777229780982,0.914,0.65,2.43558513732975e-95,"7","PDZD2"
"GLCE1",1.15845855561379e-97,1.27817416804222,0.911,0.549,2.31691711122757e-94,"7","GLCE"
"SLC7A11",1.94981723246834e-97,1.2886891457916,0.881,0.805,3.89963446493669e-94,"7","SLC7A11"
"TNS31",2.64107637932764e-97,1.4922452393902,0.956,0.826,5.28215275865528e-94,"7","TNS3"
"AC019197.1",2.75590213845241e-97,1.61348292128307,0.792,0.563,5.51180427690482e-94,"7","AC019197.1"
"CACNA1D1",3.61769413873397e-97,0.305420018144685,0.784,0.397,7.23538827746793e-94,"7","CACNA1D"
"PRICKLE21",1.20116590752035e-95,1.17666836827,0.972,0.751,2.40233181504069e-92,"7","PRICKLE2"
"EDIL31",1.83148409041682e-95,1.24508701381325,0.925,0.653,3.66296818083363e-92,"7","EDIL3"
"FSTL52",3.35610253071825e-95,0.912690574261016,0.856,0.505,6.7122050614365e-92,"7","FSTL5"
"RBMS12",1.14474734502929e-94,1.12179300811096,0.942,0.744,2.28949469005858e-91,"7","RBMS1"
"NID2",4.60585880083284e-94,0.969426861721894,0.809,0.433,9.21171760166568e-91,"7","NID2"
"IGFBP51",1.02666486497156e-93,1.43895352350168,0.886,0.625,2.05332972994313e-90,"7","IGFBP5"
"ATXN13",2.52267361088544e-93,1.14604786610005,0.967,0.712,5.04534722177087e-90,"7","ATXN1"
"TGFBR3",2.51354353528956e-91,1.16783410487767,0.898,0.741,5.02708707057912e-88,"7","TGFBR3"
"LUZP21",2.77934985051541e-91,1.84116452045409,0.795,0.569,5.55869970103082e-88,"7","LUZP2"
"CRISPLD2",1.36659311609852e-90,0.486153700528593,0.723,0.388,2.73318623219705e-87,"7","CRISPLD2"
"CPEB22",8.19593176619542e-90,0.95771359451759,0.922,0.671,1.63918635323908e-86,"7","CPEB2"
"DLEU7",1.0784067629027e-89,0.793871074466427,0.87,0.677,2.1568135258054e-86,"7","DLEU7"
"LRP1B3",1.49629686817499e-89,1.52257688201415,0.956,0.826,2.99259373634998e-86,"7","LRP1B"
"ANXA22",6.94841065489806e-87,0.993504918448083,0.953,0.822,1.38968213097961e-83,"7","ANXA2"
"SLC44A3-AS11",1.94318719168288e-85,1.13609116359792,0.817,0.626,3.88637438336575e-82,"7","SLC44A3-AS1"
"PAG11",3.26382782371263e-85,1.16360169058028,0.837,0.611,6.52765564742527e-82,"7","PAG1"
"SCUBE12",3.30278974807713e-84,1.2107373693081,0.911,0.725,6.60557949615427e-81,"7","SCUBE1"
"ALK1",4.91721275800832e-84,1.60233232289822,0.873,0.699,9.83442551601664e-81,"7","ALK"
"SNED1",2.5076091740065e-83,1.15321639052305,0.864,0.656,5.015218348013e-80,"7","SNED1"
"RHOJ1",3.21593413955841e-83,0.998854873462701,0.787,0.554,6.43186827911682e-80,"7","RHOJ"
"NFIB2",3.5302622235463e-82,1.17831025308918,0.889,0.681,7.0605244470926e-79,"7","NFIB"
"NRP12",1.18526767417499e-81,0.892713571668092,0.909,0.559,2.37053534834998e-78,"7","NRP1"
"DNM3OS",1.73353874137125e-81,0.90272451753216,0.742,0.486,3.46707748274251e-78,"7","DNM3OS"
"FRZB",3.3914474553296e-81,1.23066143395428,0.809,0.724,6.7828949106592e-78,"7","FRZB"
"LHFPL62",3.6335651857807e-81,1.08089087657252,1,0.971,7.26713037156139e-78,"7","LHFPL6"
"LEF1",4.95303378386459e-81,1.24015096898505,0.925,0.762,9.90606756772919e-78,"7","LEF1"
"TSPAN71",7.08796885170788e-81,0.615077921919187,0.87,0.58,1.41759377034158e-77,"7","TSPAN7"
"NKAIN21",9.50284645745267e-81,1.27728215023325,0.931,0.79,1.90056929149053e-77,"7","NKAIN2"
"SNCAIP2",1.02731830718919e-80,1.32572061472179,0.936,0.692,2.05463661437839e-77,"7","SNCAIP"
"TNFRSF191",3.09943613176472e-80,1.15833058401186,0.864,0.722,6.19887226352945e-77,"7","TNFRSF19"
"PEG101",7.00573553669432e-79,1.22482348342367,0.972,0.897,1.40114710733886e-75,"7","PEG10"
"SMOC2",7.1213630285055e-79,1.78160256177053,0.729,0.431,1.4242726057011e-75,"7","SMOC2"
"GXYLT2",2.34813851001862e-77,0.956519245269874,0.756,0.475,4.69627702003723e-74,"7","GXYLT2"
"BICC11",3.93871229583591e-77,1.21749470471226,0.909,0.733,7.87742459167181e-74,"7","BICC1"
"SLC22A152",5.62811990968631e-77,0.605197277937287,0.839,0.612,1.12562398193726e-73,"7","SLC22A15"
"ITGA91",8.01782461803603e-77,1.24358795890299,0.803,0.566,1.60356492360721e-73,"7","ITGA9"
"SLC8A3",1.67793869456209e-76,0.294228646368003,0.715,0.391,3.35587738912419e-73,"7","SLC8A3"
"SH3PXD2A1",1.89927581816162e-76,0.818142922186509,0.964,0.781,3.79855163632324e-73,"7","SH3PXD2A"
"GJA11",2.97849143823853e-76,0.971379331288376,0.875,0.717,5.95698287647706e-73,"7","GJA1"
"GRK52",3.17569153127225e-76,1.02772270750971,0.917,0.661,6.3513830625445e-73,"7","GRK5"
"MYLIP",1.56086084667424e-75,1.15906454559841,0.817,0.646,3.12172169334849e-72,"7","MYLIP"
"AC016766.1",1.64748235395789e-75,0.297196548860402,0.765,0.54,3.29496470791578e-72,"7","AC016766.1"
"PRKCE1",3.62451080984185e-75,1.09109139847215,0.989,0.921,7.24902161968369e-72,"7","PRKCE"
"SLIT32",1.97943223002306e-74,1.03498266724173,0.967,0.806,3.95886446004611e-71,"7","SLIT3"
"SLC22A3",2.38412255805205e-74,0.267160789780839,0.726,0.481,4.7682451161041e-71,"7","SLC22A3"
"TMEM1171",6.77687785951835e-72,1.04862022053908,0.928,0.767,1.35537557190367e-68,"7","TMEM117"
"ME3",2.21997427283951e-70,0.296164857565713,0.753,0.554,4.43994854567903e-67,"7","ME3"
"CCDC31",9.40939993164672e-70,0.376295186835356,0.803,0.574,1.88187998632934e-66,"7","CCDC3"
"SNCA",1.7102379501585e-68,0.927962056613614,0.945,0.833,3.420475900317e-65,"7","SNCA"
"COL13A1",8.88205974961553e-68,1.38167267552883,0.762,0.663,1.77641194992311e-64,"7","COL13A1"
"NAV31",1.19934733346037e-67,0.904460372271096,0.958,0.844,2.39869466692074e-64,"7","NAV3"
"AC062004.1",1.435037254829e-67,0.409594854180639,0.69,0.538,2.87007450965799e-64,"7","AC062004.1"
"LINC015081",3.26407257870862e-67,0.300440398130137,0.803,0.651,6.52814515741724e-64,"7","LINC01508"
"PRKCB1",1.09249775715296e-66,1.11937931165618,0.748,0.471,2.18499551430592e-63,"7","PRKCB"
"PRKCA1",1.46029576210503e-66,1.00543492402016,0.961,0.801,2.92059152421005e-63,"7","PRKCA"
"NHS2",1.80900787004558e-66,1.39570904068588,0.903,0.691,3.61801574009117e-63,"7","NHS"
"RNF152",2.68822877567425e-66,1.00384089153203,0.914,0.693,5.3764575513485e-63,"7","RNF152"
"TGFBR2",7.77955477813727e-65,0.765466195468942,0.842,0.636,1.55591095562745e-61,"7","TGFBR2"
"AC068722.1",1.87153732475055e-64,0.556216882893222,0.781,0.535,3.7430746495011e-61,"7","AC068722.1"
"LPAR1",2.00203225977307e-64,1.05664720563164,0.748,0.509,4.00406451954615e-61,"7","LPAR1"
"ALPK1",1.87320920239855e-61,0.31841359988391,0.726,0.638,3.7464184047971e-58,"7","ALPK1"
"SAMD4A1",4.65887347461647e-61,1.1307104609944,0.831,0.663,9.31774694923294e-58,"7","SAMD4A"
"PTPRM2",5.80283180387953e-60,0.879577803211042,0.958,0.879,1.16056636077591e-56,"7","PTPRM"
"NRP21",6.12175249912495e-60,1.02016471448317,0.825,0.692,1.22435049982499e-56,"7","NRP2"
"PLPP31",6.64257110833401e-60,1.03198887756399,0.947,0.737,1.3285142216668e-56,"7","PLPP3"
"MARCH3",1.35666687071076e-59,0.855315775435979,0.856,0.627,2.71333374142152e-56,"7","MARCH3"
"ATP10D1",3.72684776284717e-59,1.07792314197478,0.759,0.576,7.45369552569434e-56,"7","ATP10D"
"AC008014.13",7.5586189477199e-59,1.2091997586337,0.873,0.625,1.51172378954398e-55,"7","AC008014.1"
"CDH61",2.36510964009801e-58,1.18064316624989,0.82,0.562,4.73021928019601e-55,"7","CDH6"
"TPRG1",3.2114125852881e-58,0.321162580027232,0.751,0.49,6.42282517057619e-55,"7","TPRG1"
"ANK31",6.9096729599893e-58,0.838304951819937,0.983,0.946,1.38193459199786e-54,"7","ANK3"
"MPPED22",8.6108979632885e-58,0.951797692056493,0.825,0.544,1.7221795926577e-54,"7","MPPED2"
"C9",3.87047787897617e-57,1.06876067000472,0.74,0.564,7.74095575795233e-54,"7","C9"
"AC024901.1",3.54859780588227e-56,0.519256519154251,0.825,0.647,7.09719561176454e-53,"7","AC024901.1"
"ACTG2",8.68101001323217e-56,0.414024618426211,0.693,0.613,1.73620200264643e-52,"7","ACTG2"
"NTM1",2.96471683886283e-54,1.40759899663131,0.881,0.602,5.92943367772565e-51,"7","NTM"
"TFPI",3.68056601907962e-54,1.00263426284571,0.709,0.587,7.36113203815924e-51,"7","TFPI"
"CLSTN22",4.13957096884868e-53,0.575274549200527,0.886,0.633,8.27914193769737e-50,"7","CLSTN2"
"EGFLAM",5.27055310224622e-53,0.862235568876619,0.723,0.596,1.05411062044924e-49,"7","EGFLAM"
"CACNA2D12",1.17784063621507e-52,0.50935371951516,0.889,0.608,2.35568127243014e-49,"7","CACNA2D1"
"COL8A11",1.41036030970702e-52,0.610181551972059,0.684,0.457,2.82072061941403e-49,"7","COL8A1"
"COL12A1",1.42740575351996e-52,1.43603209218346,0.69,0.545,2.85481150703992e-49,"7","COL12A1"
"PRDM6",2.13340584855087e-52,0.398615374666341,0.632,0.435,4.26681169710173e-49,"7","PRDM6"
"EPHA51",9.81648843441774e-52,0.330758657934644,0.814,0.61,1.96329768688355e-48,"7","EPHA5"
"ADD3-AS1",1.24888831793784e-51,0.609747531217763,0.684,0.552,2.49777663587568e-48,"7","ADD3-AS1"
"C7",1.85129549909697e-51,0.697463090835974,0.64,0.221,3.70259099819393e-48,"7","C7"
"LDB22",2.0689250133101e-51,0.894846449925559,0.986,0.904,4.1378500266202e-48,"7","LDB2"
"EYA11",2.43127165740668e-50,0.924793782705985,0.795,0.723,4.86254331481336e-47,"7","EYA1"
"CELF41",5.71248432467847e-50,0.528353089900809,0.789,0.528,1.14249686493569e-46,"7","CELF4"
"CPQ1",8.96622115209466e-50,0.64018627326639,0.784,0.58,1.79324423041893e-46,"7","CPQ"
"DIRC3",1.66262562679695e-49,0.835011434661662,0.784,0.736,3.32525125359391e-46,"7","DIRC3"
"PLA2R1",1.90089232312161e-49,0.897399015499961,0.684,0.447,3.80178464624323e-46,"7","PLA2R1"
"GSG1L",1.45361172036603e-47,0.313975906890684,0.676,0.597,2.90722344073207e-44,"7","GSG1L"
"CPE2",5.58510740235101e-46,0.61179597682601,0.945,0.697,1.1170214804702e-42,"7","CPE"
"ARHGEF31",6.1484513882898e-46,0.408109734318177,0.892,0.724,1.22969027765796e-42,"7","ARHGEF3"
"AC090568.2",6.79813218576732e-46,0.824754704665735,0.9,0.782,1.35962643715346e-42,"7","AC090568.2"
"AC092958.11",1.39298983282755e-45,1.07246588833813,0.74,0.738,2.78597966565511e-42,"7","AC092958.1"
"VCAM1",1.4820518294084e-45,0.27372841350757,0.593,0.363,2.96410365881681e-42,"7","VCAM1"
"RFTN11",2.41779859008837e-44,0.891924981898922,0.77,0.718,4.83559718017673e-41,"7","RFTN1"
"SYNPO",3.33380297045868e-44,1.03028230836904,0.679,0.489,6.66760594091737e-41,"7","SYNPO"
"RARB1",6.78288850553467e-44,0.97200761096805,0.95,0.917,1.35657770110693e-40,"7","RARB"
"EPHA41",3.40647025555839e-43,0.780138483583694,0.97,0.861,6.81294051111677e-40,"7","EPHA4"
"UBASH3B1",8.72080843179659e-43,0.78107723787854,0.74,0.546,1.74416168635932e-39,"7","UBASH3B"
"BMPER",5.03716229533546e-42,0.25462864316569,0.756,0.622,1.00743245906709e-38,"7","BMPER"
"SVEP1",6.60538126998189e-42,0.600370750809989,0.643,0.496,1.32107625399638e-38,"7","SVEP1"
"DENND1B2",1.36425345342309e-41,0.49983546085364,0.903,0.637,2.72850690684618e-38,"7","DENND1B"
"SUSD61",1.76208278465313e-41,0.551570980360538,0.859,0.712,3.52416556930627e-38,"7","SUSD6"
"IMMP2L1",1.97627093240695e-41,0.825317629487829,0.978,0.894,3.9525418648139e-38,"7","IMMP2L"
"SLC9A9",1.53617707671608e-40,0.827791644667135,0.729,0.624,3.07235415343216e-37,"7","SLC9A9"
"COL4A52",2.65309446883342e-40,0.54728734637858,0.989,0.923,5.30618893766683e-37,"7","COL4A5"
"PTPRG2",2.87608290569595e-39,0.612426043236096,0.989,0.927,5.75216581139189e-36,"7","PTPRG"
"FAM171B1",4.28642329434483e-39,0.47424739204547,0.853,0.662,8.57284658868967e-36,"7","FAM171B"
"TSHZ31",1.38273378471452e-38,0.62476381687739,0.812,0.726,2.76546756942903e-35,"7","TSHZ3"
"SLC7A14",1.46327040590953e-37,0.970301676349163,0.654,0.443,2.92654081181907e-34,"7","SLC7A14"
"TNC1",1.91336502002207e-37,1.10025549286398,0.654,0.538,3.82673004004415e-34,"7","TNC"
"PRKG12",3.77739079366435e-37,0.769812434085884,0.964,0.848,7.5547815873287e-34,"7","PRKG1"
"INPP4B1",3.78620015425834e-37,0.70905471184242,0.778,0.618,7.57240030851668e-34,"7","INPP4B"
"AC079380.1",4.00396125527255e-37,0.313983145085062,0.706,0.614,8.0079225105451e-34,"7","AC079380.1"
"CFH",1.30909997433717e-36,0.915586775252515,0.648,0.416,2.61819994867434e-33,"7","CFH"
"DACH21",6.12100838808967e-36,1.05491697102142,0.803,0.649,1.22420167761793e-32,"7","DACH2"
"LDLRAD42",1.24197081364736e-35,0.7891472457551,0.762,0.533,2.48394162729473e-32,"7","LDLRAD4"
"ROBO22",2.22316237700233e-35,0.632411087568216,0.986,0.927,4.44632475400465e-32,"7","ROBO2"
"RAPGEF41",5.61152092669857e-35,0.397138876822931,0.809,0.72,1.12230418533971e-31,"7","RAPGEF4"
"POSTN",4.10705798260408e-34,0.352178102862923,0.62,0.55,8.21411596520815e-31,"7","POSTN"
"GRIK21",1.01121911082381e-33,0.63667751643469,0.917,0.741,2.02243822164761e-30,"7","GRIK2"
"AC002074.1",1.16410030728062e-33,0.322272162062575,0.609,0.426,2.32820061456124e-30,"7","AC002074.1"
"DMD2",1.1504893182621e-32,0.876918711436736,0.895,0.802,2.3009786365242e-29,"7","DMD"
"SDC22",3.13770972024722e-32,0.649971924316316,0.936,0.879,6.27541944049444e-29,"7","SDC2"
"ADGRF5",6.39967852188009e-32,0.43644454030658,0.537,0.192,1.27993570437602e-28,"7","ADGRF5"
"ARHGAP241",6.90328571221848e-32,0.588961331023844,0.753,0.667,1.3806571424437e-28,"7","ARHGAP24"
"LRFN51",7.51215515073349e-32,0.38009426506032,0.668,0.51,1.5024310301467e-28,"7","LRFN5"
"ACSS31",1.19687907794939e-31,0.565942218505208,0.789,0.749,2.39375815589879e-28,"7","ACSS3"
"SULF22",1.39583544005611e-31,0.588261778879694,0.825,0.654,2.79167088011223e-28,"7","SULF2"
"AC099792.1",1.89133744865743e-31,0.384017807443202,0.676,0.545,3.78267489731485e-28,"7","AC099792.1"
"HMGCLL11",2.86106510877208e-31,0.324775364984216,0.806,0.614,5.72213021754417e-28,"7","HMGCLL1"
"GAS21",5.3580229356303e-31,0.354163956728802,0.665,0.475,1.07160458712606e-27,"7","GAS2"
"DLG21",6.33000501923552e-31,0.650489553016554,0.958,0.874,1.2660010038471e-27,"7","DLG2"
"HAPLN1",1.79836029993282e-30,0.647085722149289,0.632,0.44,3.59672059986565e-27,"7","HAPLN1"
"ARHGAP61",2.08687324044858e-30,0.767766942000858,0.812,0.763,4.17374648089716e-27,"7","ARHGAP6"
"APCDD1",4.37863063826954e-30,0.652316324756356,0.828,0.681,8.75726127653907e-27,"7","APCDD1"
"OR51B5",1.48798353174974e-29,0.342819107381062,0.795,0.669,2.97596706349948e-26,"7","OR51B5"
"GABRA31",2.2994220995031e-29,0.330138448492136,0.643,0.524,4.5988441990062e-26,"7","GABRA3"
"AC073050.1",3.17246260443387e-29,0.851273131876266,0.875,0.745,6.34492520886774e-26,"7","AC073050.1"
"ITPR12",5.14609292194213e-29,0.790803450328627,0.731,0.637,1.02921858438843e-25,"7","ITPR1"
"SCN2A1",2.29851813970121e-28,0.281590222851877,0.634,0.504,4.59703627940243e-25,"7","SCN2A"
"KLF72",2.79117619319938e-28,0.356626978541138,0.914,0.733,5.58235238639876e-25,"7","KLF7"
"PHLDB22",5.29176020775209e-28,0.571675114757243,0.867,0.816,1.05835204155042e-24,"7","PHLDB2"
"ADAMTS62",1.33262050003388e-27,0.554321817408728,0.878,0.727,2.66524100006776e-24,"7","ADAMTS6"
"PRKG21",1.49763938749697e-27,0.344980663464186,0.648,0.613,2.99527877499395e-24,"7","PRKG2"
"FLI1",1.64621302860796e-27,0.867417423416856,0.626,0.633,3.29242605721591e-24,"7","FLI1"
"COL23A1",2.76339370870478e-27,1.06849216122524,0.651,0.656,5.52678741740956e-24,"7","COL23A1"
"NRG31",3.58387985979697e-27,1.33136053900749,0.975,0.894,7.16775971959393e-24,"7","NRG3"
"CADPS21",5.63975577313643e-27,0.645604334690702,0.914,0.797,1.12795115462729e-23,"7","CADPS2"
"MIR100HG1",9.61085125740972e-27,0.483089172163715,0.975,0.943,1.92217025148194e-23,"7","MIR100HG"
"SLC38A11",8.74172957847075e-26,0.291468190576458,0.501,0.161,1.74834591569415e-22,"7","SLC38A11"
"HIVEP21",1.55302844743793e-25,0.598839010723899,0.803,0.765,3.10605689487586e-22,"7","HIVEP2"
"MCTP11",2.27332387680271e-24,0.269273929785865,0.767,0.558,4.54664775360542e-21,"7","MCTP1"
"AC119674.2",4.70274145649058e-24,0.477742407125477,0.798,0.665,9.40548291298115e-21,"7","AC119674.2"
"VCL1",9.33728972958979e-24,0.591976899811779,0.889,0.831,1.86745794591796e-20,"7","VCL"
"TRPC4",1.13313947577761e-23,0.453824387640823,0.942,0.893,2.26627895155521e-20,"7","TRPC4"
"PHACTR31",6.79405513651901e-23,0.330416545467978,0.789,0.661,1.3588110273038e-19,"7","PHACTR3"
"NEK111",6.97044104525672e-23,0.289745282510298,0.687,0.506,1.39408820905134e-19,"7","NEK11"
"NPR3",8.50328829220758e-23,0.335042644164215,0.584,0.545,1.70065765844152e-19,"7","NPR3"
"PLCB12",8.97369001032085e-23,0.539343218875703,0.967,0.923,1.79473800206417e-19,"7","PLCB1"
"ADAMTS9-AS21",1.47750186186156e-22,0.499269438571032,0.72,0.649,2.95500372372312e-19,"7","ADAMTS9-AS2"
"LINC01182",8.60258955204303e-22,0.339646243907252,0.637,0.572,1.72051791040861e-18,"7","LINC01182"
"MEG31",1.119194393345e-20,0.555334365471816,0.792,0.695,2.23838878669e-17,"7","MEG3"
"SUCLG2-AS1",1.20770620429664e-20,0.25468732534353,0.817,0.71,2.41541240859327e-17,"7","SUCLG2-AS1"
"LINC02398",1.32694848435309e-20,0.396023370150921,0.679,0.684,2.65389696870617e-17,"7","LINC02398"
"WWTR12",3.29598118487628e-20,0.457642609950478,0.848,0.755,6.59196236975256e-17,"7","WWTR1"
"MEF2C",5.78398079944055e-20,0.521716685577415,0.756,0.669,1.15679615988811e-16,"7","MEF2C"
"STK32B1",8.62742454053301e-20,0.338792335212619,0.568,0.531,1.7254849081066e-16,"7","STK32B"
"FLNB2",1.51204215880021e-19,0.52344878479612,0.87,0.776,3.02408431760042e-16,"7","FLNB"
"GRM71",3.0196437865773e-19,0.254940414963208,0.701,0.516,6.0392875731546e-16,"7","GRM7"
"NAALADL21",9.81784312430426e-19,0.423297954328433,0.936,0.815,1.96356862486085e-15,"7","NAALADL2"
"JAZF12",1.47010645126824e-18,0.418649929512305,0.834,0.732,2.94021290253648e-15,"7","JAZF1"
"FOXO12",6.69056188324218e-18,0.535841297845107,0.814,0.769,1.33811237664844e-14,"7","FOXO1"
"MAGI23",8.64811977973063e-18,0.450720441641958,0.981,0.935,1.72962395594613e-14,"7","MAGI2"
"AFAP12",2.12862500861135e-17,0.369997733785597,0.85,0.781,4.2572500172227e-14,"7","AFAP1"
"AFF21",2.4158399822719e-17,0.450071455113979,0.873,0.773,4.83167996454379e-14,"7","AFF2"
"EPHA61",6.23423575450696e-17,0.468737528381678,0.693,0.652,1.24684715090139e-13,"7","EPHA6"
"ZNF385D1",1.95966877540752e-16,0.31966376058319,0.898,0.835,3.91933755081505e-13,"7","ZNF385D"
"PLXDC22",1.98571860003479e-16,0.319908626114948,0.967,0.953,3.97143720006958e-13,"7","PLXDC2"
"PTPRE",2.95824198245866e-16,0.328068996818812,0.648,0.621,5.91648396491733e-13,"7","PTPRE"
"ADAMTS122",3.13371450573919e-16,0.443250149826458,0.831,0.825,6.26742901147838e-13,"7","ADAMTS12"
